Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2022-06-13T15:00Z,182,182,moderate
2022-06-13T15:30Z,188,185,moderate
2022-06-13T16:00Z,192,177,moderate
2022-06-13T16:30Z,197,183,moderate
2022-06-13T17:00Z,204,187,moderate
2022-06-13T17:30Z,209,188,moderate
2022-06-13T18:00Z,212,194,high
2022-06-13T18:30Z,222,201,high
2022-06-13T19:00Z,225,206,high
2022-06-13T19:30Z,230,214,high
2022-06-13T20:00Z,235,216,high
2022-06-13T20:30Z,237,224,high
2022-06-13T21:00Z,237,227,high
2022-06-13T21:30Z,233,231,high
2022-06-13T22:00Z,230,231,high
2022-06-13T22:30Z,219,231,high
2022-06-13T23:00Z,215,229,high
2022-06-13T23:30Z,217,223,high
2022-06-14T00:00Z,221,214,high
2022-06-14T00:30Z,227,215,high
2022-06-14T01:00Z,228,224,high
2022-06-14T01:30Z,225,227,high
2022-06-14T02:00Z,224,226,high
2022-06-14T02:30Z,224,228,high
2022-06-14T03:00Z,225,222,high
2022-06-14T03:30Z,226,223,high
2022-06-14T04:00Z,223,223,high
2022-06-14T04:30Z,226,227,high
2022-06-14T05:00Z,228,233,high
2022-06-14T05:30Z,223,235,high
2022-06-14T06:00Z,230,238,high
2022-06-14T06:30Z,233,224,high
2022-06-14T07:00Z,229,225,high
2022-06-14T07:30Z,221,231,high
2022-06-14T08:00Z,216,225,high
2022-06-14T08:30Z,213,217,high
2022-06-14T09:00Z,210,212,high
2022-06-14T09:30Z,206,211,moderate
2022-06-14T10:00Z,202,209,moderate
2022-06-14T10:30Z,200,199,moderate
2022-06-14T11:00Z,196,195,moderate
2022-06-14T11:30Z,188,215,moderate
2022-06-14T12:00Z,187,190,moderate
2022-06-14T12:30Z,191,188,moderate
2022-06-14T13:00Z,188,189,moderate
2022-06-14T13:30Z,189,292,moderate
2022-06-14T14:00Z,187,186,moderate
2022-06-14T14:30Z,196,177,moderate
2022-06-14T15:00Z,199,191,moderate
2022-06-14T15:30Z,201,198,moderate
2022-06-14T16:00Z,206,197,moderate
2022-06-14T16:30Z,207,201,moderate
2022-06-14T17:00Z,211,205,high
2022-06-14T17:30Z,210,211,high
2022-06-14T18:00Z,213,210,high
2022-06-14T18:30Z,215,216,high
2022-06-14T19:00Z,220,215,high
2022-06-14T19:30Z,223,218,high
2022-06-14T20:00Z,224,226,high
2022-06-14T20:30Z,231,229,high
2022-06-14T21:00Z,231,226,high
2022-06-14T21:30Z,234,236,high
2022-06-14T22:00Z,231,230,high
2022-06-14T22:30Z,236,224,high
2022-06-14T23:00Z,231,233,high
2022-06-14T23:30Z,236,238,high
2022-06-15T00:00Z,236,241,high
2022-06-15T00:30Z,239,237,high
2022-06-15T01:00Z,235,238,high
2022-06-15T01:30Z,239,241,high
2022-06-15T02:00Z,243,240,high
2022-06-15T02:30Z,245,239,high
2022-06-15T03:00Z,248,244,high
2022-06-15T03:30Z,249,245,high
2022-06-15T04:00Z,250,245,high
2022-06-15T04:30Z,250,248,high
2022-06-15T05:00Z,252,252,high
2022-06-15T05:30Z,246,250,high
2022-06-15T06:00Z,241,251,high
2022-06-15T06:30Z,244,244,high
2022-06-15T07:00Z,235,241,high
2022-06-15T07:30Z,229,239,high
2022-06-15T08:00Z,227,233,high
2022-06-15T08:30Z,219,229,high
2022-06-15T09:00Z,213,224,high
2022-06-15T09:30Z,210,219,high
2022-06-15T10:00Z,205,212,moderate
2022-06-15T10:30Z,202,206,moderate
2022-06-15T11:00Z,199,202,moderate
2022-06-15T11:30Z,196,201,moderate
2022-06-15T12:00Z,196,198,moderate
2022-06-15T12:30Z,197,196,moderate
2022-06-15T13:00Z,198,194,moderate
2022-06-15T13:30Z,199,196,moderate
2022-06-15T14:00Z,202,196,moderate
2022-06-15T14:30Z,210,194,high
2022-06-15T15:00Z,214,194,high
2022-06-15T15:30Z,219,191,high
2022-06-15T16:00Z,224,193,high
2022-06-15T16:30Z,223,193,high
2022-06-15T17:00Z,224,194,high
2022-06-15T17:30Z,217,197,high
2022-06-15T18:00Z,222,204,high
2022-06-15T18:30Z,222,208,high
2022-06-15T19:00Z,223,213,high
2022-06-15T19:30Z,237,218,high
2022-06-15T20:00Z,237,225,high
2022-06-15T20:30Z,235,230,high
2022-06-15T21:00Z,240,239,high
2022-06-15T21:30Z,242,238,high
2022-06-15T22:00Z,237,235,high
2022-06-15T22:30Z,223,234,high
2022-06-15T23:00Z,221,234,high
2022-06-15T23:30Z,222,238,high
2022-06-16T00:00Z,222,238,high
2022-06-16T00:30Z,226,241,high
2022-06-16T01:00Z,226,244,high
2022-06-16T01:30Z,234,245,high
2022-06-16T02:00Z,236,245,high
2022-06-16T02:30Z,240,246,high
2022-06-16T03:00Z,242,246,high
2022-06-16T03:30Z,242,246,high
2022-06-16T04:00Z,239,245,high
2022-06-16T04:30Z,236,246,high
2022-06-16T05:00Z,237,248,high
2022-06-16T05:30Z,234,249,high
2022-06-16T06:00Z,239,246,high
2022-06-16T06:30Z,242,243,high
2022-06-16T07:00Z,239,239,high
2022-06-16T07:30Z,237,234,high
2022-06-16T08:00Z,231,228,high
2022-06-16T08:30Z,224,225,high
2022-06-16T09:00Z,217,218,high
2022-06-16T09:30Z,216,212,high
2022-06-16T10:00Z,212,201,high
2022-06-16T10:30Z,204,199,moderate
2022-06-16T11:00Z,202,197,moderate
2022-06-16T11:30Z,199,199,moderate
2022-06-16T12:00Z,197,192,moderate
2022-06-16T12:30Z,195,186,moderate
2022-06-16T13:00Z,194,188,moderate
2022-06-16T13:30Z,196,186,moderate
2022-06-16T14:00Z,197,187,moderate
2022-06-16T14:30Z,205,188,moderate
2022-06-16T15:00Z,209,189,moderate
2022-06-16T15:30Z,206,195,moderate
2022-06-16T16:00Z,212,202,high
2022-06-16T16:30Z,214,208,high
2022-06-16T17:00Z,221,208,high
2022-06-16T17:30Z,225,208,high
2022-06-16T18:00Z,230,212,high
2022-06-16T18:30Z,232,215,high
2022-06-16T19:00Z,233,219,high
2022-06-16T19:30Z,235,223,high
2022-06-16T20:00Z,229,224,high
2022-06-16T20:30Z,221,224,high
2022-06-16T21:00Z,218,223,high
2022-06-16T21:30Z,212,217,high
2022-06-16T22:00Z,195,211,moderate
2022-06-16T22:30Z,184,202,moderate
2022-06-16T23:00Z,169,178,moderate
2022-06-16T23:30Z,158,182,moderate
2022-06-17T00:00Z,154,159,moderate
2022-06-17T00:30Z,156,169,moderate
2022-06-17T01:00Z,154,148,moderate
2022-06-17T01:30Z,155,155,moderate
2022-06-17T02:00Z,146,149,moderate
2022-06-17T02:30Z,149,148,moderate
2022-06-17T03:00Z,144,148,moderate
2022-06-17T03:30Z,151,147,moderate
2022-06-17T04:00Z,146,144,moderate
2022-06-17T04:30Z,145,139,moderate
2022-06-17T05:00Z,144,141,moderate
2022-06-17T05:30Z,141,139,moderate
2022-06-17T06:00Z,139,139,moderate
2022-06-17T06:30Z,133,148,moderate
2022-06-17T07:00Z,139,132,moderate
2022-06-17T07:30Z,134,126,moderate
2022-06-17T08:00Z,133,124,moderate
2022-06-17T08:30Z,125,122,low
2022-06-17T09:00Z,116,116,low
2022-06-17T09:30Z,114,108,low
2022-06-17T10:00Z,107,105,low
2022-06-17T10:30Z,99,97,low
2022-06-17T11:00Z,94,128,low
2022-06-17T11:30Z,96,89,low
2022-06-17T12:00Z,94,84,low
2022-06-17T12:30Z,91,88,low
2022-06-17T13:00Z,85,85,low
2022-06-17T13:30Z,86,86,low
2022-06-17T14:00Z,87,80,low
2022-06-17T14:30Z,95,85,low
2022-06-17T15:00Z,100,86,low
2022-06-17T15:30Z,105,91,low
2022-06-17T16:00Z,117,104,low
2022-06-17T16:30Z,125,108,low
2022-06-17T17:00Z,132,119,moderate
2022-06-17T17:30Z,142,134,moderate
2022-06-17T18:00Z,150,135,moderate
2022-06-17T18:30Z,155,146,moderate
2022-06-17T19:00Z,159,150,moderate
2022-06-17T19:30Z,159,154,moderate
2022-06-17T20:00Z,162,159,moderate
2022-06-17T20:30Z,168,159,moderate
2022-06-17T21:00Z,168,167,moderate
2022-06-17T21:30Z,170,168,moderate
2022-06-17T22:00Z,172,155,moderate
2022-06-17T22:30Z,173,155,moderate
2022-06-17T23:00Z,174,155,moderate
2022-06-17T23:30Z,176,176,moderate
2022-06-18T00:00Z,174,180,moderate
2022-06-18T00:30Z,175,181,moderate
2022-06-18T01:00Z,172,170,moderate
2022-06-18T01:30Z,165,172,moderate
2022-06-18T02:00Z,162,172,moderate
2022-06-18T02:30Z,167,161,moderate
2022-06-18T03:00Z,165,158,moderate
2022-06-18T03:30Z,162,162,moderate
2022-06-18T04:00Z,157,161,moderate
2022-06-18T04:30Z,164,162,moderate
2022-06-18T05:00Z,161,157,moderate
2022-06-18T05:30Z,162,163,moderate
2022-06-18T06:00Z,160,161,moderate
2022-06-18T06:30Z,162,165,moderate
2022-06-18T07:00Z,165,169,moderate
2022-06-18T07:30Z,164,180,moderate
2022-06-18T08:00Z,166,179,moderate
2022-06-18T08:30Z,168,184,moderate
2022-06-18T09:00Z,167,170,moderate
2022-06-18T09:30Z,166,163,moderate
2022-06-18T10:00Z,166,167,moderate
2022-06-18T10:30Z,163,169,moderate
2022-06-18T11:00Z,158,168,moderate
2022-06-18T11:30Z,159,166,moderate
2022-06-18T12:00Z,160,163,moderate
2022-06-18T12:30Z,159,161,moderate
2022-06-18T13:00Z,159,161,moderate
2022-06-18T13:30Z,152,158,moderate
2022-06-18T14:00Z,149,156,moderate
2022-06-18T14:30Z,156,157,moderate
2022-06-18T15:00Z,159,146,moderate
2022-06-18T15:30Z,160,157,moderate
2022-06-18T16:00Z,166,155,moderate
2022-06-18T16:30Z,168,163,moderate
2022-06-18T17:00Z,172,167,moderate
2022-06-18T17:30Z,175,163,moderate
2022-06-18T18:00Z,174,159,moderate
2022-06-18T18:30Z,172,156,moderate
2022-06-18T19:00Z,168,166,moderate
2022-06-18T19:30Z,175,166,moderate
2022-06-18T20:00Z,172,166,moderate
2022-06-18T20:30Z,172,172,moderate
2022-06-18T21:00Z,171,168,moderate
2022-06-18T21:30Z,167,165,moderate
2022-06-18T22:00Z,155,174,moderate
2022-06-18T22:30Z,145,172,moderate
2022-06-18T23:00Z,132,157,moderate
2022-06-18T23:30Z,110,150,low
2022-06-19T00:00Z,98,134,low
2022-06-19T00:30Z,87,117,low
2022-06-19T01:00Z,83,100,low
2022-06-19T01:30Z,89,117,low
2022-06-19T02:00Z,86,83,low
2022-06-19T02:30Z,87,84,low
2022-06-19T03:00Z,90,87,low
2022-06-19T03:30Z,85,99,low
2022-06-19T04:00Z,83,88,low
2022-06-19T04:30Z,96,80,low
2022-06-19T05:00Z,101,87,low
2022-06-19T05:30Z,95,87,low
2022-06-19T06:00Z,94,96,low
2022-06-19T06:30Z,92,107,low
2022-06-19T07:00Z,92,98,low
2022-06-19T07:30Z,94,87,low
2022-06-19T08:00Z,92,84,low
2022-06-19T08:30Z,95,79,low
2022-06-19T09:00Z,94,81,low
2022-06-19T09:30Z,100,85,low
2022-06-19T10:00Z,107,86,low
2022-06-19T10:30Z,115,87,low
2022-06-19T11:00Z,122,89,low
2022-06-19T11:30Z,125,87,low
2022-06-19T12:00Z,127,119,low
2022-06-19T12:30Z,120,121,low
2022-06-19T13:00Z,124,127,low
2022-06-19T13:30Z,136,118,moderate
2022-06-19T14:00Z,139,119,moderate
2022-06-19T14:30Z,153,126,moderate
2022-06-19T15:00Z,160,126,moderate
2022-06-19T15:30Z,158,144,moderate
2022-06-19T16:00Z,167,159,moderate
2022-06-19T16:30Z,180,159,moderate
2022-06-19T17:00Z,183,172,moderate
2022-06-19T17:30Z,180,176,moderate
2022-06-19T18:00Z,184,183,moderate
2022-06-19T18:30Z,182,184,moderate
2022-06-19T19:00Z,184,184,moderate
2022-06-19T19:30Z,189,182,moderate
2022-06-19T20:00Z,183,183,moderate
2022-06-19T20:30Z,187,180,moderate
2022-06-19T21:00Z,184,183,moderate
2022-06-19T21:30Z,184,180,moderate
2022-06-19T22:00Z,181,174,moderate
2022-06-19T22:30Z,182,167,moderate
2022-06-19T23:00Z,180,159,moderate
2022-06-19T23:30Z,177,158,moderate
2022-06-20T00:00Z,175,178,moderate
2022-06-20T00:30Z,176,175,moderate
2022-06-20T01:00Z,182,170,moderate
2022-06-20T01:30Z,182,171,moderate
2022-06-20T02:00Z,187,172,moderate
2022-06-20T02:30Z,191,178,moderate
2022-06-20T03:00Z,195,181,moderate
2022-06-20T03:30Z,199,180,moderate
2022-06-20T04:00Z,206,183,moderate
2022-06-20T04:30Z,214,191,high
2022-06-20T05:00Z,221,199,high
2022-06-20T05:30Z,221,210,high
2022-06-20T06:00Z,225,220,high
2022-06-20T06:30Z,215,223,high
2022-06-20T07:00Z,206,216,moderate
2022-06-20T07:30Z,201,211,moderate
2022-06-20T08:00Z,194,197,moderate
2022-06-20T08:30Z,195,186,moderate
2022-06-20T09:00Z,194,181,moderate
2022-06-20T09:30Z,185,201,moderate
2022-06-20T10:00Z,180,182,moderate
2022-06-20T10:30Z,183,186,moderate
2022-06-20T11:00Z,186,188,moderate
2022-06-20T11:30Z,185,176,moderate
2022-06-20T12:00Z,179,175,moderate
2022-06-20T12:30Z,178,174,moderate
2022-06-20T13:00Z,178,174,moderate
2022-06-20T13:30Z,179,167,moderate
2022-06-20T14:00Z,185,168,moderate
2022-06-20T14:30Z,191,176,moderate
2022-06-20T15:00Z,199,182,moderate
2022-06-20T15:30Z,199,193,moderate
2022-06-20T16:00Z,204,200,moderate
2022-06-20T16:30Z,212,197,high
2022-06-20T17:00Z,213,203,high
2022-06-20T17:30Z,211,212,high
2022-06-20T18:00Z,220,214,high
2022-06-20T18:30Z,226,216,high
2022-06-20T19:00Z,233,223,high
2022-06-20T19:30Z,232,226,high
2022-06-20T20:00Z,234,233,high
2022-06-20T20:30Z,244,235,high
2022-06-20T21:00Z,247,234,high
2022-06-20T21:30Z,246,235,high
2022-06-20T22:00Z,240,238,high
2022-06-20T22:30Z,245,233,high
2022-06-20T23:00Z,245,236,high
2022-06-20T23:30Z,244,229,high
2022-06-21T00:00Z,240,241,high
2022-06-21T00:30Z,246,246,high
2022-06-21T01:00Z,247,243,high
2022-06-21T01:30Z,249,244,high
2022-06-21T02:00Z,248,244,high
2022-06-21T02:30Z,247,244,high
2022-06-21T03:00Z,246,249,high
2022-06-21T03:30Z,247,246,high
2022-06-21T04:00Z,251,248,high
2022-06-21T04:30Z,252,245,high
2022-06-21T05:00Z,254,254,high
2022-06-21T05:30Z,248,260,high
2022-06-21T06:00Z,255,259,high
2022-06-21T06:30Z,255,263,high
2022-06-21T07:00Z,246,249,high
2022-06-21T07:30Z,245,251,high
2022-06-21T08:00Z,245,245,high
2022-06-21T08:30Z,242,240,high
2022-06-21T09:00Z,235,235,high
2022-06-21T09:30Z,231,231,high
2022-06-21T10:00Z,224,226,high
2022-06-21T10:30Z,216,228,high
2022-06-21T11:00Z,213,223,high
2022-06-21T11:30Z,213,227,high
2022-06-21T12:00Z,210,223,high
2022-06-21T12:30Z,210,221,high
2022-06-21T13:00Z,210,217,high
2022-06-21T13:30Z,216,215,high
2022-06-21T14:00Z,219,208,high
2022-06-21T14:30Z,216,220,high
2022-06-21T15:00Z,218,224,high
2022-06-21T15:30Z,222,230,high
2022-06-21T16:00Z,230,223,high
2022-06-21T16:30Z,237,223,high
2022-06-21T17:00Z,240,231,high
2022-06-21T17:30Z,239,233,high
2022-06-21T18:00Z,243,241,high
2022-06-21T18:30Z,247,250,high
2022-06-21T19:00Z,250,255,high
2022-06-21T19:30Z,260,255,high
2022-06-21T20:00Z,265,253,high
2022-06-21T20:30Z,272,254,high
2022-06-21T21:00Z,275,260,high
2022-06-21T21:30Z,275,259,high
2022-06-21T22:00Z,274,232,high
2022-06-21T22:30Z,271,257,high
2022-06-21T23:00Z,264,258,high
2022-06-21T23:30Z,267,264,high
2022-06-22T00:00Z,265,264,high
2022-06-22T00:30Z,273,268,high
2022-06-22T01:00Z,274,270,high
2022-06-22T01:30Z,272,267,high
2022-06-22T02:00Z,268,267,high
2022-06-22T02:30Z,267,268,high
2022-06-22T03:00Z,267,264,high
2022-06-22T03:30Z,265,260,high
2022-06-22T04:00Z,264,256,high
2022-06-22T04:30Z,259,259,high
2022-06-22T05:00Z,258,263,high
2022-06-22T05:30Z,254,259,high
2022-06-22T06:00Z,254,258,high
2022-06-22T06:30Z,251,249,high
2022-06-22T07:00Z,247,245,high
2022-06-22T07:30Z,242,236,high
2022-06-22T08:00Z,238,233,high
2022-06-22T08:30Z,230,250,high
2022-06-22T09:00Z,223,228,high
2022-06-22T09:30Z,219,215,high
2022-06-22T10:00Z,214,216,high
2022-06-22T10:30Z,205,216,moderate
2022-06-22T11:00Z,199,209,moderate
2022-06-22T11:30Z,199,199,moderate
2022-06-22T12:00Z,197,197,moderate
2022-06-22T12:30Z,194,198,moderate
2022-06-22T13:00Z,197,197,moderate
2022-06-22T13:30Z,197,194,moderate
2022-06-22T14:00Z,200,198,moderate
2022-06-22T14:30Z,197,196,moderate
2022-06-22T15:00Z,203,204,moderate
2022-06-22T15:30Z,206,205,moderate
2022-06-22T16:00Z,214,205,high
2022-06-22T16:30Z,211,209,high
2022-06-22T17:00Z,221,211,high
2022-06-22T17:30Z,222,216,high
2022-06-22T18:00Z,228,215,high
2022-06-22T18:30Z,228,221,high
2022-06-22T19:00Z,234,230,high
2022-06-22T19:30Z,238,229,high
2022-06-22T20:00Z,235,232,high
2022-06-22T20:30Z,243,235,high
2022-06-22T21:00Z,239,235,high
2022-06-22T21:30Z,245,241,high
2022-06-22T22:00Z,237,243,high
2022-06-22T22:30Z,235,240,high
2022-06-22T23:00Z,234,240,high
2022-06-22T23:30Z,242,236,high
2022-06-23T00:00Z,239,238,high
2022-06-23T00:30Z,240,236,high
2022-06-23T01:00Z,239,234,high
2022-06-23T01:30Z,237,232,high
2022-06-23T02:00Z,235,236,high
2022-06-23T02:30Z,236,235,high
2022-06-23T03:00Z,238,235,high
2022-06-23T03:30Z,238,236,high
2022-06-23T04:00Z,239,236,high
2022-06-23T04:30Z,245,243,high
2022-06-23T05:00Z,250,241,high
2022-06-23T05:30Z,257,246,high
2022-06-23T06:00Z,261,248,high
2022-06-23T06:30Z,261,244,high
2022-06-23T07:00Z,258,248,high
2022-06-23T07:30Z,252,243,high
2022-06-23T08:00Z,250,242,high
2022-06-23T08:30Z,251,242,high
2022-06-23T09:00Z,248,243,high
2022-06-23T09:30Z,248,231,high
2022-06-23T10:00Z,245,227,high
2022-06-23T10:30Z,244,225,high
2022-06-23T11:00Z,241,244,high
2022-06-23T11:30Z,238,241,high
2022-06-23T12:00Z,233,239,high
2022-06-23T12:30Z,233,232,high
2022-06-23T13:00Z,234,232,high
2022-06-23T13:30Z,238,234,high
2022-06-23T14:00Z,237,231,high
2022-06-23T14:30Z,234,234,high
2022-06-23T15:00Z,237,236,high
2022-06-23T15:30Z,240,238,high
2022-06-23T16:00Z,246,234,high
2022-06-23T16:30Z,246,237,high
2022-06-23T17:00Z,245,242,high
2022-06-23T17:30Z,239,243,high
2022-06-23T18:00Z,243,245,high
2022-06-23T18:30Z,251,246,high
2022-06-23T19:00Z,250,242,high
2022-06-23T19:30Z,262,245,high
2022-06-23T20:00Z,270,241,high
2022-06-23T20:30Z,271,252,high
2022-06-23T21:00Z,265,257,high
2022-06-23T21:30Z,252,259,high
2022-06-23T22:00Z,240,244,high
2022-06-23T22:30Z,241,243,high
2022-06-23T23:00Z,238,245,high
2022-06-23T23:30Z,240,239,high
2022-06-24T00:00Z,244,240,high
2022-06-24T00:30Z,254,242,high
2022-06-24T01:00Z,252,243,high
2022-06-24T01:30Z,250,251,high
2022-06-24T02:00Z,246,250,high
2022-06-24T02:30Z,249,244,high
2022-06-24T03:00Z,252,243,high
2022-06-24T03:30Z,251,243,high
2022-06-24T04:00Z,249,246,high
2022-06-24T04:30Z,243,249,high
2022-06-24T05:00Z,243,251,high
2022-06-24T05:30Z,242,259,high
2022-06-24T06:00Z,241,245,high
2022-06-24T06:30Z,230,246,high
2022-06-24T07:00Z,224,233,high
2022-06-24T07:30Z,225,221,high
2022-06-24T08:00Z,221,221,high
2022-06-24T08:30Z,218,218,high
2022-06-24T09:00Z,213,213,high
2022-06-24T09:30Z,213,210,high
2022-06-24T10:00Z,212,212,high
2022-06-24T10:30Z,212,206,high
2022-06-24T11:00Z,209,207,moderate
2022-06-24T11:30Z,205,203,moderate
2022-06-24T12:00Z,196,202,moderate
2022-06-24T12:30Z,187,200,moderate
2022-06-24T13:00Z,182,191,moderate
2022-06-24T13:30Z,190,188,moderate
2022-06-24T14:00Z,194,184,moderate
2022-06-24T14:30Z,203,191,moderate
2022-06-24T15:00Z,202,195,moderate
2022-06-24T15:30Z,211,202,high
2022-06-24T16:00Z,212,203,high
2022-06-24T16:30Z,210,205,high
2022-06-24T17:00Z,210,211,high
2022-06-24T17:30Z,213,211,high
2022-06-24T18:00Z,212,207,high
2022-06-24T18:30Z,210,214,high
2022-06-24T19:00Z,207,209,moderate
2022-06-24T19:30Z,203,209,moderate
2022-06-24T20:00Z,193,200,moderate
2022-06-24T20:30Z,185,193,moderate
2022-06-24T21:00Z,171,184,moderate
2022-06-24T21:30Z,165,176,moderate
2022-06-24T22:00Z,150,161,moderate
2022-06-24T22:30Z,135,157,moderate
2022-06-24T23:00Z,121,146,low
2022-06-24T23:30Z,111,133,low
2022-06-25T00:00Z,100,132,low
2022-06-25T00:30Z,94,114,low
2022-06-25T01:00Z,87,112,low
2022-06-25T01:30Z,78,95,low
2022-06-25T02:00Z,72,95,low
2022-06-25T02:30Z,69,86,low
2022-06-25T03:00Z,68,75,low
2022-06-25T03:30Z,67,70,low
2022-06-25T04:00Z,67,71,low
2022-06-25T04:30Z,70,73,low
2022-06-25T05:00Z,77,69,low
2022-06-25T05:30Z,83,73,low
2022-06-25T06:00Z,83,76,low
2022-06-25T06:30Z,88,76,low
2022-06-25T07:00Z,92,83,low
2022-06-25T07:30Z,101,82,low
2022-06-25T08:00Z,102,81,low
2022-06-25T08:30Z,95,97,low
2022-06-25T09:00Z,99,95,low
2022-06-25T09:30Z,94,94,low
2022-06-25T10:00Z,88,94,low
2022-06-25T10:30Z,80,92,low
2022-06-25T11:00Z,78,82,low
2022-06-25T11:30Z,81,78,low
2022-06-25T12:00Z,79,79,low
2022-06-25T12:30Z,81,82,low
2022-06-25T13:00Z,74,80,low
2022-06-25T13:30Z,70,62,low
2022-06-25T14:00Z,64,63,low
2022-06-25T14:30Z,66,64,low
2022-06-25T15:00Z,74,66,low
2022-06-25T15:30Z,80,69,low
2022-06-25T16:00Z,87,71,low
2022-06-25T16:30Z,103,73,low
2022-06-25T17:00Z,112,77,low
2022-06-25T17:30Z,116,103,low
2022-06-25T18:00Z,118,114,low
2022-06-25T18:30Z,120,116,low
2022-06-25T19:00Z,121,121,low
2022-06-25T19:30Z,128,121,low
2022-06-25T20:00Z,133,122,moderate
2022-06-25T20:30Z,136,127,moderate
2022-06-25T21:00Z,135,132,moderate
2022-06-25T21:30Z,132,128,moderate
2022-06-25T22:00Z,123,121,low
2022-06-25T22:30Z,107,126,low
2022-06-25T23:00Z,100,123,low
2022-06-25T23:30Z,109,116,low
2022-06-26T00:00Z,102,95,low
2022-06-26T00:30Z,103,111,low
2022-06-26T01:00Z,100,107,low
2022-06-26T01:30Z,98,104,low
2022-06-26T02:00Z,95,99,low
2022-06-26T02:30Z,97,95,low
2022-06-26T03:00Z,91,94,low
2022-06-26T03:30Z,88,90,low
2022-06-26T04:00Z,86,90,low
2022-06-26T04:30Z,91,86,low
2022-06-26T05:00Z,91,83,low
2022-06-26T05:30Z,90,88,low
2022-06-26T06:00Z,83,87,low
2022-06-26T06:30Z,74,86,low
2022-06-26T07:00Z,73,79,low
2022-06-26T07:30Z,68,69,low
2022-06-26T08:00Z,67,67,low
2022-06-26T08:30Z,66,65,low
2022-06-26T09:00Z,64,64,low
2022-06-26T09:30Z,66,64,low
2022-06-26T10:00Z,62,60,low
2022-06-26T10:30Z,64,58,low
2022-06-26T11:00Z,59,57,low
2022-06-26T11:30Z,63,56,low
2022-06-26T12:00Z,60,50,low
2022-06-26T12:30Z,54,53,low
2022-06-26T13:00Z,52,54,low
2022-06-26T13:30Z,50,53,low
2022-06-26T14:00Z,53,53,low
2022-06-26T14:30Z,58,52,low
2022-06-26T15:00Z,64,53,low
2022-06-26T15:30Z,75,60,low
2022-06-26T16:00Z,85,64,low
2022-06-26T16:30Z,95,74,low
2022-06-26T17:00Z,104,83,low
2022-06-26T17:30Z,109,92,low
2022-06-26T18:00Z,113,94,low
2022-06-26T18:30Z,117,107,low
2022-06-26T19:00Z,122,112,low
2022-06-26T19:30Z,126,112,low
2022-06-26T20:00Z,131,118,moderate
2022-06-26T20:30Z,136,130,moderate
2022-06-26T21:00Z,138,129,moderate
2022-06-26T21:30Z,138,128,moderate
2022-06-26T22:00Z,132,127,moderate
2022-06-26T22:30Z,139,136,moderate
2022-06-26T23:00Z,141,130,moderate
2022-06-26T23:30Z,139,141,moderate
2022-06-27T00:00Z,144,143,moderate
2022-06-27T00:30Z,144,160,moderate
2022-06-27T01:00Z,152,150,moderate
2022-06-27T01:30Z,161,150,moderate
2022-06-27T02:00Z,165,150,moderate
2022-06-27T02:30Z,169,170,moderate
2022-06-27T03:00Z,173,173,moderate
2022-06-27T03:30Z,179,178,moderate
2022-06-27T04:00Z,187,180,moderate
2022-06-27T04:30Z,199,179,moderate
2022-06-27T05:00Z,214,198,high
2022-06-27T05:30Z,216,226,high
2022-06-27T06:00Z,221,217,high
2022-06-27T06:30Z,219,216,high
2022-06-27T07:00Z,217,221,high
2022-06-27T07:30Z,210,218,high
2022-06-27T08:00Z,203,208,moderate
2022-06-27T08:30Z,198,205,moderate
2022-06-27T09:00Z,197,193,moderate
2022-06-27T09:30Z,200,190,moderate
2022-06-27T10:00Z,197,194,moderate
2022-06-27T10:30Z,197,191,moderate
2022-06-27T11:00Z,197,189,moderate
2022-06-27T11:30Z,192,188,moderate
2022-06-27T12:00Z,191,182,moderate
2022-06-27T12:30Z,188,175,moderate
2022-06-27T13:00Z,184,171,moderate
2022-06-27T13:30Z,182,168,moderate
2022-06-27T14:00Z,178,174,moderate
2022-06-27T14:30Z,176,177,moderate
2022-06-27T15:00Z,180,177,moderate
2022-06-27T15:30Z,185,155,moderate
2022-06-27T16:00Z,190,180,moderate
2022-06-27T16:30Z,186,183,moderate
2022-06-27T17:00Z,196,191,moderate
2022-06-27T17:30Z,196,193,moderate
2022-06-27T18:00Z,203,188,moderate
2022-06-27T18:30Z,208,194,moderate
2022-06-27T19:00Z,207,216,moderate
2022-06-27T19:30Z,210,219,high
2022-06-27T20:00Z,217,217,high
2022-06-27T20:30Z,222,217,high
2022-06-27T21:00Z,218,219,high
2022-06-27T21:30Z,217,209,high
2022-06-27T22:00Z,208,201,moderate
2022-06-27T22:30Z,200,207,moderate
2022-06-27T23:00Z,188,188,moderate
2022-06-27T23:30Z,188,174,moderate
2022-06-28T00:00Z,183,180,moderate
2022-06-28T00:30Z,181,171,moderate
2022-06-28T01:00Z,180,173,moderate
2022-06-28T01:30Z,178,168,moderate
2022-06-28T02:00Z,173,173,moderate
2022-06-28T02:30Z,169,174,moderate
2022-06-28T03:00Z,166,168,moderate
2022-06-28T03:30Z,163,162,moderate
2022-06-28T04:00Z,163,161,moderate
2022-06-28T04:30Z,165,159,moderate
2022-06-28T05:00Z,168,161,moderate
2022-06-28T05:30Z,172,159,moderate
2022-06-28T06:00Z,176,162,moderate
2022-06-28T06:30Z,177,161,moderate
2022-06-28T07:00Z,176,181,moderate
2022-06-28T07:30Z,170,168,moderate
