Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2022-01-15T18:30Z,247,253,high
2022-01-15T19:00Z,244,255,high
2022-01-15T19:30Z,252,251,high
2022-01-15T20:00Z,252,248,high
2022-01-15T20:30Z,248,247,high
2022-01-15T21:00Z,236,246,high
2022-01-15T21:30Z,227,241,high
2022-01-15T22:00Z,208,238,moderate
2022-01-15T22:30Z,213,232,high
2022-01-15T23:00Z,199,210,moderate
2022-01-15T23:30Z,170,208,moderate
2022-01-16T00:00Z,157,196,moderate
2022-01-16T00:30Z,155,172,moderate
2022-01-16T01:00Z,153,162,moderate
2022-01-16T01:30Z,147,156,moderate
2022-01-16T02:00Z,143,158,moderate
2022-01-16T02:30Z,142,145,moderate
2022-01-16T03:00Z,139,146,moderate
2022-01-16T03:30Z,145,138,moderate
2022-01-16T04:00Z,137,139,moderate
2022-01-16T04:30Z,139,129,moderate
2022-01-16T05:00Z,139,141,moderate
2022-01-16T05:30Z,153,143,moderate
2022-01-16T06:00Z,156,140,moderate
2022-01-16T06:30Z,157,162,moderate
2022-01-16T07:00Z,161,159,moderate
2022-01-16T07:30Z,168,158,moderate
2022-01-16T08:00Z,170,162,moderate
2022-01-16T08:30Z,163,171,moderate
2022-01-16T09:00Z,171,167,moderate
2022-01-16T09:30Z,163,161,moderate
2022-01-16T10:00Z,164,171,moderate
2022-01-16T10:30Z,164,162,moderate
2022-01-16T11:00Z,168,167,moderate
2022-01-16T11:30Z,166,173,moderate
2022-01-16T12:00Z,169,168,moderate
2022-01-16T12:30Z,176,171,moderate
2022-01-16T13:00Z,178,174,moderate
2022-01-16T13:30Z,184,179,moderate
2022-01-16T14:00Z,186,180,moderate
2022-01-16T14:30Z,183,186,moderate
2022-01-16T15:00Z,185,187,moderate
2022-01-16T15:30Z,193,189,moderate
2022-01-16T16:00Z,198,190,moderate
2022-01-16T16:30Z,200,201,moderate
2022-01-16T17:00Z,198,204,moderate
2022-01-16T17:30Z,200,202,moderate
2022-01-16T18:00Z,202,199,moderate
2022-01-16T18:30Z,198,199,moderate
2022-01-16T19:00Z,199,197,moderate
2022-01-16T19:30Z,208,194,moderate
2022-01-16T20:00Z,205,193,moderate
2022-01-16T20:30Z,205,199,moderate
2022-01-16T21:00Z,205,196,moderate
2022-01-16T21:30Z,210,197,high
2022-01-16T22:00Z,200,203,moderate
2022-01-16T22:30Z,188,209,moderate
2022-01-16T23:00Z,178,200,moderate
2022-01-16T23:30Z,171,185,moderate
2022-01-17T00:00Z,161,174,moderate
2022-01-17T00:30Z,159,172,moderate
2022-01-17T01:00Z,164,162,moderate
2022-01-17T01:30Z,168,158,moderate
2022-01-17T02:00Z,171,167,moderate
2022-01-17T02:30Z,171,167,moderate
2022-01-17T03:00Z,165,169,moderate
2022-01-17T03:30Z,165,168,moderate
2022-01-17T04:00Z,162,166,moderate
2022-01-17T04:30Z,165,167,moderate
2022-01-17T05:00Z,172,165,moderate
2022-01-17T05:30Z,176,166,moderate
2022-01-17T06:00Z,193,177,moderate
2022-01-17T06:30Z,212,187,high
2022-01-17T07:00Z,224,208,high
2022-01-17T07:30Z,242,232,high
2022-01-17T08:00Z,253,244,high
2022-01-17T08:30Z,255,251,high
2022-01-17T09:00Z,258,256,high
2022-01-17T09:30Z,265,258,high
2022-01-17T10:00Z,265,260,high
2022-01-17T10:30Z,263,266,high
2022-01-17T11:00Z,259,265,high
2022-01-17T11:30Z,248,266,high
2022-01-17T12:00Z,246,269,high
2022-01-17T12:30Z,247,271,high
2022-01-17T13:00Z,250,274,high
2022-01-17T13:30Z,257,276,high
2022-01-17T14:00Z,264,278,high
2022-01-17T14:30Z,265,281,high
2022-01-17T15:00Z,271,285,high
2022-01-17T15:30Z,262,290,high
2022-01-17T16:00Z,269,294,high
2022-01-17T16:30Z,278,296,high
2022-01-17T17:00Z,283,293,high
2022-01-17T17:30Z,281,272,high
2022-01-17T18:00Z,284,278,high
2022-01-17T18:30Z,283,276,high
2022-01-17T19:00Z,277,287,high
2022-01-17T19:30Z,275,287,high
2022-01-17T20:00Z,279,278,high
2022-01-17T20:30Z,281,278,high
2022-01-17T21:00Z,275,278,high
2022-01-17T21:30Z,269,281,high
2022-01-17T22:00Z,265,271,high
2022-01-17T22:30Z,270,264,high
2022-01-17T23:00Z,266,255,high
2022-01-17T23:30Z,263,263,high
2022-01-18T00:00Z,258,263,high
2022-01-18T00:30Z,252,261,high
2022-01-18T01:00Z,252,258,high
2022-01-18T01:30Z,250,250,high
2022-01-18T02:00Z,244,246,high
2022-01-18T02:30Z,249,249,high
2022-01-18T03:00Z,248,239,high
2022-01-18T03:30Z,248,243,high
2022-01-18T04:00Z,246,243,high
2022-01-18T04:30Z,246,246,high
2022-01-18T05:00Z,251,241,high
2022-01-18T05:30Z,253,247,high
2022-01-18T06:00Z,258,251,high
2022-01-18T06:30Z,265,261,high
2022-01-18T07:00Z,266,268,high
2022-01-18T07:30Z,264,270,high
2022-01-18T08:00Z,265,267,high
2022-01-18T08:30Z,262,265,high
2022-01-18T09:00Z,258,261,high
2022-01-18T09:30Z,252,260,high
2022-01-18T10:00Z,245,256,high
2022-01-18T10:30Z,244,233,high
2022-01-18T11:00Z,241,242,high
2022-01-18T11:30Z,233,241,high
2022-01-18T12:00Z,235,237,high
2022-01-18T12:30Z,237,237,high
2022-01-18T13:00Z,231,236,high
2022-01-18T13:30Z,230,237,high
2022-01-18T14:00Z,232,237,high
2022-01-18T14:30Z,236,231,high
2022-01-18T15:00Z,238,233,high
2022-01-18T15:30Z,248,234,high
2022-01-18T16:00Z,247,238,high
2022-01-18T16:30Z,242,245,high
2022-01-18T17:00Z,238,243,high
2022-01-18T17:30Z,238,239,high
2022-01-18T18:00Z,234,236,high
2022-01-18T18:30Z,231,235,high
2022-01-18T19:00Z,233,232,high
2022-01-18T19:30Z,235,233,high
2022-01-18T20:00Z,231,224,high
2022-01-18T20:30Z,224,225,high
2022-01-18T21:00Z,220,220,high
2022-01-18T21:30Z,214,216,high
2022-01-18T22:00Z,203,205,moderate
2022-01-18T22:30Z,194,202,moderate
2022-01-18T23:00Z,176,194,moderate
2022-01-18T23:30Z,158,180,moderate
2022-01-19T00:00Z,145,170,moderate
2022-01-19T00:30Z,143,159,moderate
2022-01-19T01:00Z,143,146,moderate
2022-01-19T01:30Z,143,142,moderate
2022-01-19T02:00Z,135,142,moderate
2022-01-19T02:30Z,131,139,moderate
2022-01-19T03:00Z,126,129,low
2022-01-19T03:30Z,126,123,low
2022-01-19T04:00Z,121,116,low
2022-01-19T04:30Z,124,116,low
2022-01-19T05:00Z,123,116,low
2022-01-19T05:30Z,128,118,low
2022-01-19T06:00Z,133,123,moderate
2022-01-19T06:30Z,150,145,moderate
2022-01-19T07:00Z,168,154,moderate
2022-01-19T07:30Z,183,164,moderate
2022-01-19T08:00Z,192,174,moderate
2022-01-19T08:30Z,193,187,moderate
2022-01-19T09:00Z,190,190,moderate
2022-01-19T09:30Z,187,191,moderate
2022-01-19T10:00Z,185,185,moderate
2022-01-19T10:30Z,180,180,moderate
2022-01-19T11:00Z,178,178,moderate
2022-01-19T11:30Z,174,178,moderate
2022-01-19T12:00Z,169,177,moderate
2022-01-19T12:30Z,170,172,moderate
2022-01-19T13:00Z,171,169,moderate
2022-01-19T13:30Z,168,168,moderate
2022-01-19T14:00Z,166,173,moderate
2022-01-19T14:30Z,170,169,moderate
2022-01-19T15:00Z,176,172,moderate
2022-01-19T15:30Z,184,174,moderate
2022-01-19T16:00Z,192,182,moderate
2022-01-19T16:30Z,198,187,moderate
2022-01-19T17:00Z,200,200,moderate
2022-01-19T17:30Z,189,201,moderate
2022-01-19T18:00Z,188,194,moderate
2022-01-19T18:30Z,191,192,moderate
2022-01-19T19:00Z,195,182,moderate
2022-01-19T19:30Z,203,187,moderate
2022-01-19T20:00Z,198,188,moderate
2022-01-19T20:30Z,194,192,moderate
2022-01-19T21:00Z,188,187,moderate
2022-01-19T21:30Z,177,185,moderate
2022-01-19T22:00Z,166,175,moderate
2022-01-19T22:30Z,163,172,moderate
2022-01-19T23:00Z,154,163,moderate
2022-01-19T23:30Z,144,156,moderate
2022-01-20T00:00Z,139,154,moderate
2022-01-20T00:30Z,136,140,moderate
2022-01-20T01:00Z,141,143,moderate
2022-01-20T01:30Z,139,135,moderate
2022-01-20T02:00Z,138,142,moderate
2022-01-20T02:30Z,138,140,moderate
2022-01-20T03:00Z,139,144,moderate
2022-01-20T03:30Z,143,143,moderate
2022-01-20T04:00Z,144,144,moderate
2022-01-20T04:30Z,148,152,moderate
2022-01-20T05:00Z,150,147,moderate
2022-01-20T05:30Z,151,148,moderate
2022-01-20T06:00Z,160,163,moderate
2022-01-20T06:30Z,183,166,moderate
2022-01-20T07:00Z,209,181,moderate
2022-01-20T07:30Z,231,208,high
2022-01-20T08:00Z,244,210,high
2022-01-20T08:30Z,243,231,high
2022-01-20T09:00Z,241,248,high
2022-01-20T09:30Z,243,251,high
2022-01-20T10:00Z,242,247,high
2022-01-20T10:30Z,239,251,high
2022-01-20T11:00Z,237,250,high
2022-01-20T11:30Z,229,244,high
2022-01-20T12:00Z,228,224,high
2022-01-20T12:30Z,228,226,high
2022-01-20T13:00Z,227,224,high
2022-01-20T13:30Z,227,227,high
2022-01-20T14:00Z,231,225,high
2022-01-20T14:30Z,237,233,high
2022-01-20T15:00Z,244,239,high
2022-01-20T15:30Z,249,242,high
2022-01-20T16:00Z,255,245,high
2022-01-20T16:30Z,252,255,high
2022-01-20T17:00Z,248,255,high
2022-01-20T17:30Z,252,251,high
2022-01-20T18:00Z,253,241,high
2022-01-20T18:30Z,253,241,high
2022-01-20T19:00Z,255,244,high
2022-01-20T19:30Z,253,247,high
2022-01-20T20:00Z,255,243,high
2022-01-20T20:30Z,258,235,high
2022-01-20T21:00Z,252,252,high
2022-01-20T21:30Z,247,230,high
2022-01-20T22:00Z,235,222,high
2022-01-20T22:30Z,222,221,high
2022-01-20T23:00Z,214,220,high
2022-01-20T23:30Z,208,211,moderate
2022-01-21T00:00Z,208,204,moderate
2022-01-21T00:30Z,206,207,moderate
2022-01-21T01:00Z,205,204,moderate
2022-01-21T01:30Z,203,200,moderate
2022-01-21T02:00Z,201,198,moderate
2022-01-21T02:30Z,201,197,moderate
2022-01-21T03:00Z,199,197,moderate
2022-01-21T03:30Z,200,197,moderate
2022-01-21T04:00Z,199,196,moderate
2022-01-21T04:30Z,199,195,moderate
2022-01-21T05:00Z,199,195,moderate
2022-01-21T05:30Z,203,194,moderate
2022-01-21T06:00Z,209,203,moderate
2022-01-21T06:30Z,219,209,high
2022-01-21T07:00Z,234,214,high
2022-01-21T07:30Z,239,231,high
2022-01-21T08:00Z,247,236,high
2022-01-21T08:30Z,246,239,high
2022-01-21T09:00Z,243,247,high
2022-01-21T09:30Z,242,246,high
2022-01-21T10:00Z,244,239,high
2022-01-21T10:30Z,245,236,high
2022-01-21T11:00Z,240,239,high
2022-01-21T11:30Z,243,241,high
2022-01-21T12:00Z,248,237,high
2022-01-21T12:30Z,248,235,high
2022-01-21T13:00Z,247,232,high
2022-01-21T13:30Z,245,231,high
2022-01-21T14:00Z,241,230,high
2022-01-21T14:30Z,233,231,high
2022-01-21T15:00Z,234,232,high
2022-01-21T15:30Z,236,234,high
2022-01-21T16:00Z,245,236,high
2022-01-21T16:30Z,247,239,high
2022-01-21T17:00Z,247,242,high
2022-01-21T17:30Z,248,244,high
2022-01-21T18:00Z,251,244,high
2022-01-21T18:30Z,250,250,high
2022-01-21T19:00Z,252,240,high
2022-01-21T19:30Z,251,253,high
2022-01-21T20:00Z,247,247,high
2022-01-21T20:30Z,238,247,high
2022-01-21T21:00Z,229,239,high
2022-01-21T21:30Z,220,227,high
2022-01-21T22:00Z,206,223,moderate
2022-01-21T22:30Z,203,210,moderate
2022-01-21T23:00Z,194,194,moderate
2022-01-21T23:30Z,181,191,moderate
2022-01-22T00:00Z,177,188,moderate
2022-01-22T00:30Z,176,180,moderate
2022-01-22T01:00Z,181,176,moderate
2022-01-22T01:30Z,181,170,moderate
2022-01-22T02:00Z,179,171,moderate
2022-01-22T02:30Z,175,176,moderate
2022-01-22T03:00Z,172,172,moderate
2022-01-22T03:30Z,172,169,moderate
2022-01-22T04:00Z,177,167,moderate
2022-01-22T04:30Z,179,171,moderate
2022-01-22T05:00Z,176,177,moderate
2022-01-22T05:30Z,179,178,moderate
2022-01-22T06:00Z,182,183,moderate
2022-01-22T06:30Z,188,181,moderate
2022-01-22T07:00Z,194,184,moderate
2022-01-22T07:30Z,202,193,moderate
2022-01-22T08:00Z,211,193,high
2022-01-22T08:30Z,210,208,high
2022-01-22T09:00Z,215,214,high
2022-01-22T09:30Z,208,207,moderate
2022-01-22T10:00Z,208,211,moderate
2022-01-22T10:30Z,200,201,moderate
2022-01-22T11:00Z,199,204,moderate
2022-01-22T11:30Z,194,195,moderate
2022-01-22T12:00Z,192,195,moderate
2022-01-22T12:30Z,195,193,moderate
2022-01-22T13:00Z,197,193,moderate
2022-01-22T13:30Z,198,195,moderate
2022-01-22T14:00Z,202,200,moderate
2022-01-22T14:30Z,207,202,moderate
2022-01-22T15:00Z,215,207,high
2022-01-22T15:30Z,226,211,high
2022-01-22T16:00Z,235,226,high
2022-01-22T16:30Z,242,231,high
2022-01-22T17:00Z,244,236,high
2022-01-22T17:30Z,241,246,high
2022-01-22T18:00Z,242,247,high
2022-01-22T18:30Z,242,243,high
2022-01-22T19:00Z,245,243,high
2022-01-22T19:30Z,250,246,high
2022-01-22T20:00Z,251,246,high
2022-01-22T20:30Z,251,244,high
2022-01-22T21:00Z,247,240,high
2022-01-22T21:30Z,238,247,high
2022-01-22T22:00Z,229,241,high
2022-01-22T22:30Z,222,234,high
2022-01-22T23:00Z,215,222,high
2022-01-22T23:30Z,204,219,moderate
2022-01-23T00:00Z,200,212,moderate
2022-01-23T00:30Z,200,204,moderate
2022-01-23T01:00Z,203,202,moderate
2022-01-23T01:30Z,199,198,moderate
2022-01-23T02:00Z,197,207,moderate
2022-01-23T02:30Z,197,200,moderate
2022-01-23T03:00Z,196,195,moderate
2022-01-23T03:30Z,195,199,moderate
2022-01-23T04:00Z,192,199,moderate
2022-01-23T04:30Z,194,201,moderate
2022-01-23T05:00Z,192,198,moderate
2022-01-23T05:30Z,187,196,moderate
2022-01-23T06:00Z,186,193,moderate
2022-01-23T06:30Z,189,188,moderate
2022-01-23T07:00Z,192,178,moderate
2022-01-23T07:30Z,193,189,moderate
2022-01-23T08:00Z,202,188,moderate
2022-01-23T08:30Z,210,199,high
2022-01-23T09:00Z,219,208,high
2022-01-23T09:30Z,222,205,high
2022-01-23T10:00Z,230,220,high
2022-01-23T10:30Z,229,221,high
2022-01-23T11:00Z,230,228,high
2022-01-23T11:30Z,228,227,high
2022-01-23T12:00Z,229,228,high
2022-01-23T12:30Z,232,230,high
2022-01-23T13:00Z,232,233,high
2022-01-23T13:30Z,235,235,high
2022-01-23T14:00Z,232,232,high
2022-01-23T14:30Z,231,234,high
2022-01-23T15:00Z,232,236,high
2022-01-23T15:30Z,237,235,high
2022-01-23T16:00Z,241,234,high
2022-01-23T16:30Z,245,238,high
2022-01-23T17:00Z,243,242,high
2022-01-23T17:30Z,240,244,high
2022-01-23T18:00Z,242,242,high
2022-01-23T18:30Z,242,237,high
2022-01-23T19:00Z,241,241,high
2022-01-23T19:30Z,250,241,high
2022-01-23T20:00Z,248,241,high
2022-01-23T20:30Z,244,240,high
2022-01-23T21:00Z,239,238,high
2022-01-23T21:30Z,229,240,high
2022-01-23T22:00Z,217,235,high
2022-01-23T22:30Z,217,222,high
2022-01-23T23:00Z,208,208,moderate
2022-01-23T23:30Z,203,211,moderate
2022-01-24T00:00Z,197,204,moderate
2022-01-24T00:30Z,196,198,moderate
2022-01-24T01:00Z,201,198,moderate
2022-01-24T01:30Z,200,198,moderate
2022-01-24T02:00Z,198,199,moderate
2022-01-24T02:30Z,202,201,moderate
2022-01-24T03:00Z,203,198,moderate
2022-01-24T03:30Z,204,200,moderate
2022-01-24T04:00Z,205,206,moderate
2022-01-24T04:30Z,210,208,high
2022-01-24T05:00Z,213,205,high
2022-01-24T05:30Z,223,212,high
2022-01-24T06:00Z,240,218,high
2022-01-24T06:30Z,263,238,high
2022-01-24T07:00Z,280,250,high
2022-01-24T07:30Z,287,263,high
2022-01-24T08:00Z,288,281,high
2022-01-24T08:30Z,286,288,high
2022-01-24T09:00Z,286,286,high
2022-01-24T09:30Z,279,283,high
2022-01-24T10:00Z,283,283,high
2022-01-24T10:30Z,285,275,high
2022-01-24T11:00Z,285,279,high
2022-01-24T11:30Z,287,280,high
2022-01-24T12:00Z,288,277,high
2022-01-24T12:30Z,286,278,high
2022-01-24T13:00Z,287,281,high
2022-01-24T13:30Z,291,282,high
2022-01-24T14:00Z,293,283,high
2022-01-24T14:30Z,299,283,high
2022-01-24T15:00Z,302,284,high
2022-01-24T15:30Z,300,294,high
2022-01-24T16:00Z,303,290,high
2022-01-24T16:30Z,303,293,high
2022-01-24T17:00Z,306,297,high
2022-01-24T17:30Z,309,297,high
2022-01-24T18:00Z,309,299,high
2022-01-24T18:30Z,309,303,high
2022-01-24T19:00Z,305,303,high
2022-01-24T19:30Z,302,302,high
2022-01-24T20:00Z,298,298,high
2022-01-24T20:30Z,301,298,high
2022-01-24T21:00Z,302,292,high
2022-01-24T21:30Z,299,296,high
2022-01-24T22:00Z,294,296,high
2022-01-24T22:30Z,296,293,high
2022-01-24T23:00Z,290,284,high
2022-01-24T23:30Z,299,288,high
2022-01-25T00:00Z,297,288,high
2022-01-25T00:30Z,294,299,high
2022-01-25T01:00Z,294,299,high
2022-01-25T01:30Z,293,291,high
2022-01-25T02:00Z,293,291,high
2022-01-25T02:30Z,291,292,high
2022-01-25T03:00Z,290,292,high
2022-01-25T03:30Z,290,291,high
2022-01-25T04:00Z,289,289,high
2022-01-25T04:30Z,290,286,high
2022-01-25T05:00Z,288,288,high
2022-01-25T05:30Z,289,294,high
2022-01-25T06:00Z,295,293,high
2022-01-25T06:30Z,300,306,high
2022-01-25T07:00Z,303,313,high
2022-01-25T07:30Z,299,304,high
2022-01-25T08:00Z,293,301,high
2022-01-25T08:30Z,291,298,high
2022-01-25T09:00Z,292,291,high
2022-01-25T09:30Z,284,286,high
2022-01-25T10:00Z,287,291,high
2022-01-25T10:30Z,291,283,high
2022-01-25T11:00Z,287,286,high
2022-01-25T11:30Z,288,283,high
2022-01-25T12:00Z,288,283,high
2022-01-25T12:30Z,285,288,high
2022-01-25T13:00Z,286,287,high
2022-01-25T13:30Z,286,285,high
2022-01-25T14:00Z,286,284,high
2022-01-25T14:30Z,290,284,high
2022-01-25T15:00Z,290,286,high
2022-01-25T15:30Z,294,283,high
2022-01-25T16:00Z,294,283,high
2022-01-25T16:30Z,287,282,high
2022-01-25T17:00Z,284,284,high
2022-01-25T17:30Z,281,287,high
2022-01-25T18:00Z,282,284,high
2022-01-25T18:30Z,280,278,high
2022-01-25T19:00Z,281,286,high
2022-01-25T19:30Z,277,283,high
2022-01-25T20:00Z,271,279,high
2022-01-25T20:30Z,270,277,high
2022-01-25T21:00Z,271,269,high
2022-01-25T21:30Z,275,260,high
2022-01-25T22:00Z,264,248,high
2022-01-25T22:30Z,255,181,high
2022-01-25T23:00Z,245,241,high
2022-01-25T23:30Z,230,231,high
2022-01-26T00:00Z,224,215,high
2022-01-26T00:30Z,224,207,high
2022-01-26T01:00Z,228,208,high
2022-01-26T01:30Z,225,226,high
2022-01-26T02:00Z,221,209,high
2022-01-26T02:30Z,217,209,high
2022-01-26T03:00Z,213,213,high
2022-01-26T03:30Z,208,198,moderate
2022-01-26T04:00Z,207,211,moderate
2022-01-26T04:30Z,208,212,moderate
2022-01-26T05:00Z,206,211,moderate
2022-01-26T05:30Z,212,215,high
2022-01-26T06:00Z,219,221,high
2022-01-26T06:30Z,228,228,high
2022-01-26T07:00Z,241,231,high
2022-01-26T07:30Z,248,237,high
2022-01-26T08:00Z,251,254,high
2022-01-26T08:30Z,248,236,high
2022-01-26T09:00Z,242,245,high
2022-01-26T09:30Z,239,242,high
2022-01-26T10:00Z,235,238,high
2022-01-26T10:30Z,235,230,high
2022-01-26T11:00Z,229,215,high
2022-01-26T11:30Z,218,213,high
2022-01-26T12:00Z,210,216,high
2022-01-26T12:30Z,207,217,moderate
2022-01-26T13:00Z,200,211,moderate
2022-01-26T13:30Z,194,208,moderate
2022-01-26T14:00Z,194,203,moderate
2022-01-26T14:30Z,197,200,moderate
2022-01-26T15:00Z,199,196,moderate
2022-01-26T15:30Z,199,201,moderate
2022-01-26T16:00Z,202,204,moderate
2022-01-26T16:30Z,202,206,moderate
2022-01-26T17:00Z,203,205,moderate
2022-01-26T17:30Z,198,195,moderate
2022-01-26T18:00Z,198,189,moderate
2022-01-26T18:30Z,196,188,moderate
2022-01-26T19:00Z,195,185,moderate
2022-01-26T19:30Z,188,178,moderate
2022-01-26T20:00Z,181,174,moderate
2022-01-26T20:30Z,174,165,moderate
2022-01-26T21:00Z,164,159,moderate
2022-01-26T21:30Z,157,146,moderate
2022-01-26T22:00Z,142,140,moderate
2022-01-26T22:30Z,130,140,moderate
2022-01-26T23:00Z,119,127,low
2022-01-26T23:30Z,101,124,low
2022-01-27T00:00Z,96,110,low
2022-01-27T00:30Z,98,100,low
2022-01-27T01:00Z,106,93,low
2022-01-27T01:30Z,106,92,low
2022-01-27T02:00Z,98,96,low
2022-01-27T02:30Z,96,92,low
2022-01-27T03:00Z,95,84,low
2022-01-27T03:30Z,92,83,low
2022-01-27T04:00Z,89,74,low
2022-01-27T04:30Z,90,76,low
2022-01-27T05:00Z,86,74,low
2022-01-27T05:30Z,85,74,low
2022-01-27T06:00Z,92,73,low
2022-01-27T06:30Z,114,76,low
2022-01-27T07:00Z,137,83,moderate
2022-01-27T07:30Z,163,109,moderate
2022-01-27T08:00Z,172,126,moderate
2022-01-27T08:30Z,176,143,moderate
2022-01-27T09:00Z,183,151,moderate
2022-01-27T09:30Z,183,157,moderate
2022-01-27T10:00Z,184,159,moderate
2022-01-27T10:30Z,187,155,moderate
2022-01-27T11:00Z,186,169,moderate
2022-01-27T11:30Z,182,161,moderate
2022-01-27T12:00Z,179,162,moderate
2022-01-27T12:30Z,178,164,moderate
2022-01-27T13:00Z,172,165,moderate
2022-01-27T13:30Z,169,176,moderate
2022-01-27T14:00Z,166,171,moderate
2022-01-27T14:30Z,174,178,moderate
2022-01-27T15:00Z,184,186,moderate
2022-01-27T15:30Z,193,199,moderate
2022-01-27T16:00Z,211,208,high
2022-01-27T16:30Z,218,215,high
2022-01-27T17:00Z,228,209,high
2022-01-27T17:30Z,228,216,high
2022-01-27T18:00Z,231,224,high
2022-01-27T18:30Z,236,230,high
2022-01-27T19:00Z,242,233,high
2022-01-27T19:30Z,248,238,high
2022-01-27T20:00Z,256,245,high
2022-01-27T20:30Z,258,251,high
2022-01-27T21:00Z,259,248,high
2022-01-27T21:30Z,260,253,high
2022-01-27T22:00Z,253,250,high
2022-01-27T22:30Z,248,247,high
2022-01-27T23:00Z,241,234,high
2022-01-27T23:30Z,239,241,high
2022-01-28T00:00Z,241,221,high
2022-01-28T00:30Z,244,222,high
2022-01-28T01:00Z,248,221,high
2022-01-28T01:30Z,248,219,high
2022-01-28T02:00Z,246,223,high
2022-01-28T02:30Z,243,222,high
2022-01-28T03:00Z,247,219,high
2022-01-28T03:30Z,253,212,high
2022-01-28T04:00Z,252,221,high
2022-01-28T04:30Z,255,226,high
2022-01-28T05:00Z,255,232,high
2022-01-28T05:30Z,257,233,high
2022-01-28T06:00Z,259,244,high
2022-01-28T06:30Z,258,255,high
2022-01-28T07:00Z,263,252,high
2022-01-28T07:30Z,259,263,high
2022-01-28T08:00Z,255,266,high
2022-01-28T08:30Z,247,251,high
2022-01-28T09:00Z,240,251,high
2022-01-28T09:30Z,237,243,high
2022-01-28T10:00Z,233,227,high
2022-01-28T10:30Z,231,230,high
2022-01-28T11:00Z,224,225,high
2022-01-28T11:30Z,216,219,high
2022-01-28T12:00Z,207,217,moderate
2022-01-28T12:30Z,203,210,moderate
2022-01-28T13:00Z,198,202,moderate
2022-01-28T13:30Z,190,198,moderate
2022-01-28T14:00Z,184,193,moderate
2022-01-28T14:30Z,182,189,moderate
2022-01-28T15:00Z,181,185,moderate
2022-01-28T15:30Z,180,189,moderate
2022-01-28T16:00Z,178,191,moderate
2022-01-28T16:30Z,176,187,moderate
2022-01-28T17:00Z,175,184,moderate
2022-01-28T17:30Z,172,184,moderate
2022-01-28T18:00Z,171,174,moderate
2022-01-28T18:30Z,170,179,moderate
2022-01-28T19:00Z,172,164,moderate
2022-01-28T19:30Z,166,165,moderate
2022-01-28T20:00Z,161,162,moderate
2022-01-28T20:30Z,155,156,moderate
2022-01-28T21:00Z,143,153,moderate
2022-01-28T21:30Z,123,153,low
2022-01-28T22:00Z,109,132,low
2022-01-28T22:30Z,92,120,low
2022-01-28T23:00Z,79,111,low
2022-01-28T23:30Z,65,96,low
2022-01-29T00:00Z,59,83,low
2022-01-29T00:30Z,63,74,low
2022-01-29T01:00Z,66,66,low
2022-01-29T01:30Z,66,67,low
2022-01-29T02:00Z,61,68,low
2022-01-29T02:30Z,62,70,low
2022-01-29T03:00Z,61,65,low
2022-01-29T03:30Z,60,64,low
2022-01-29T04:00Z,59,61,low
2022-01-29T04:30Z,59,57,low
2022-01-29T05:00Z,58,52,low
2022-01-29T05:30Z,51,73,low
2022-01-29T06:00Z,53,55,low
2022-01-29T06:30Z,61,50,low
2022-01-29T07:00Z,63,50,low
2022-01-29T07:30Z,62,70,low
2022-01-29T08:00Z,79,65,low
2022-01-29T08:30Z,84,59,low
2022-01-29T09:00Z,89,79,low
2022-01-29T09:30Z,86,83,low
2022-01-29T10:00Z,91,87,low
2022-01-29T10:30Z,92,81,low
2022-01-29T11:00Z,82,87,low
2022-01-29T11:30Z,76,86,low
2022-01-29T12:00Z,73,78,low
2022-01-29T12:30Z,72,72,low
2022-01-29T13:00Z,70,69,low
2022-01-29T13:30Z,67,70,low
2022-01-29T14:00Z,66,68,low
2022-01-29T14:30Z,65,70,low
2022-01-29T15:00Z,68,66,low
2022-01-29T15:30Z,74,65,low
2022-01-29T16:00Z,85,70,low
2022-01-29T16:30Z,100,85,low
2022-01-29T17:00Z,118,109,low
2022-01-29T17:30Z,126,107,low
2022-01-29T18:00Z,133,119,moderate
2022-01-29T18:30Z,135,121,moderate
2022-01-29T19:00Z,135,134,moderate
2022-01-29T19:30Z,129,137,low
2022-01-29T20:00Z,131,134,moderate
2022-01-29T20:30Z,139,117,moderate
2022-01-29T21:00Z,138,139,moderate
2022-01-29T21:30Z,140,136,moderate
2022-01-29T22:00Z,136,139,moderate
2022-01-29T22:30Z,141,141,moderate
2022-01-29T23:00Z,139,144,moderate
2022-01-29T23:30Z,138,147,moderate
2022-01-30T00:00Z,133,142,moderate
