Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2022-03-15T10:30Z,200,188,moderate
2022-03-15T11:00Z,197,196,moderate
2022-03-15T11:30Z,189,194,moderate
2022-03-15T12:00Z,185,190,moderate
2022-03-15T12:30Z,185,185,moderate
2022-03-15T13:00Z,183,182,moderate
2022-03-15T13:30Z,177,179,moderate
2022-03-15T14:00Z,177,184,moderate
2022-03-15T14:30Z,182,167,moderate
2022-03-15T15:00Z,194,180,moderate
2022-03-15T15:30Z,200,187,moderate
2022-03-15T16:00Z,212,201,high
2022-03-15T16:30Z,224,210,high
2022-03-15T17:00Z,227,219,high
2022-03-15T17:30Z,223,226,high
2022-03-15T18:00Z,223,227,high
2022-03-15T18:30Z,226,222,high
2022-03-15T19:00Z,225,223,high
2022-03-15T19:30Z,232,225,high
2022-03-15T20:00Z,230,223,high
2022-03-15T20:30Z,228,224,high
2022-03-15T21:00Z,218,222,high
2022-03-15T21:30Z,207,226,moderate
2022-03-15T22:00Z,191,212,moderate
2022-03-15T22:30Z,176,217,moderate
2022-03-15T23:00Z,169,188,moderate
2022-03-15T23:30Z,167,169,moderate
2022-03-16T00:00Z,165,168,moderate
2022-03-16T00:30Z,171,178,moderate
2022-03-16T01:00Z,179,189,moderate
2022-03-16T01:30Z,180,172,moderate
2022-03-16T02:00Z,181,181,moderate
2022-03-16T02:30Z,183,185,moderate
2022-03-16T03:00Z,184,188,moderate
2022-03-16T03:30Z,185,184,moderate
2022-03-16T04:00Z,189,184,moderate
2022-03-16T04:30Z,195,186,moderate
2022-03-16T05:00Z,201,198,moderate
2022-03-16T05:30Z,211,206,high
2022-03-16T06:00Z,219,212,high
2022-03-16T06:30Z,239,224,high
2022-03-16T07:00Z,254,228,high
2022-03-16T07:30Z,255,243,high
2022-03-16T08:00Z,259,253,high
2022-03-16T08:30Z,258,258,high
2022-03-16T09:00Z,261,261,high
2022-03-16T09:30Z,258,263,high
2022-03-16T10:00Z,259,263,high
2022-03-16T10:30Z,258,263,high
2022-03-16T11:00Z,257,264,high
2022-03-16T11:30Z,255,263,high
2022-03-16T12:00Z,257,266,high
2022-03-16T12:30Z,256,258,high
2022-03-16T13:00Z,256,259,high
2022-03-16T13:30Z,255,258,high
2022-03-16T14:00Z,258,257,high
2022-03-16T14:30Z,258,258,high
2022-03-16T15:00Z,257,259,high
2022-03-16T15:30Z,257,260,high
2022-03-16T16:00Z,258,256,high
2022-03-16T16:30Z,256,259,high
2022-03-16T17:00Z,251,266,high
2022-03-16T17:30Z,241,264,high
2022-03-16T18:00Z,235,261,high
2022-03-16T18:30Z,230,242,high
2022-03-16T19:00Z,235,236,high
2022-03-16T19:30Z,242,232,high
2022-03-16T20:00Z,240,238,high
2022-03-16T20:30Z,237,240,high
2022-03-16T21:00Z,221,236,high
2022-03-16T21:30Z,206,233,moderate
2022-03-16T22:00Z,196,207,moderate
2022-03-16T22:30Z,180,197,moderate
2022-03-16T23:00Z,163,189,moderate
2022-03-16T23:30Z,138,168,moderate
2022-03-17T00:00Z,123,152,low
2022-03-17T00:30Z,119,155,low
2022-03-17T01:00Z,121,149,low
2022-03-17T01:30Z,122,148,low
2022-03-17T02:00Z,119,120,low
2022-03-17T02:30Z,118,121,low
2022-03-17T03:00Z,119,122,low
2022-03-17T03:30Z,116,120,low
2022-03-17T04:00Z,112,121,low
2022-03-17T04:30Z,118,117,low
2022-03-17T05:00Z,122,114,low
2022-03-17T05:30Z,134,120,moderate
2022-03-17T06:00Z,144,128,moderate
2022-03-17T06:30Z,164,145,moderate
2022-03-17T07:00Z,177,148,moderate
2022-03-17T07:30Z,178,161,moderate
2022-03-17T08:00Z,168,171,moderate
2022-03-17T08:30Z,159,172,moderate
2022-03-17T09:00Z,152,157,moderate
2022-03-17T09:30Z,157,146,moderate
2022-03-17T10:00Z,147,130,moderate
2022-03-17T10:30Z,142,140,moderate
2022-03-17T11:00Z,144,128,moderate
2022-03-17T11:30Z,139,130,moderate
2022-03-17T12:00Z,134,120,moderate
2022-03-17T12:30Z,130,127,moderate
2022-03-17T13:00Z,126,127,low
2022-03-17T13:30Z,122,127,low
2022-03-17T14:00Z,117,129,low
2022-03-17T14:30Z,118,129,low
2022-03-17T15:00Z,130,125,moderate
2022-03-17T15:30Z,142,127,moderate
2022-03-17T16:00Z,149,144,moderate
2022-03-17T16:30Z,164,154,moderate
2022-03-17T17:00Z,176,168,moderate
2022-03-17T17:30Z,186,183,moderate
2022-03-17T18:00Z,196,184,moderate
2022-03-17T18:30Z,207,195,moderate
2022-03-17T19:00Z,208,200,moderate
2022-03-17T19:30Z,214,208,high
2022-03-17T20:00Z,214,209,high
2022-03-17T20:30Z,218,205,high
2022-03-17T21:00Z,217,208,high
2022-03-17T21:30Z,213,218,high
2022-03-17T22:00Z,208,202,moderate
2022-03-17T22:30Z,198,190,moderate
2022-03-17T23:00Z,189,226,moderate
2022-03-17T23:30Z,176,226,moderate
2022-03-18T00:00Z,174,195,moderate
2022-03-18T00:30Z,174,188,moderate
2022-03-18T01:00Z,178,181,moderate
2022-03-18T01:30Z,181,200,moderate
2022-03-18T02:00Z,187,181,moderate
2022-03-18T02:30Z,190,187,moderate
2022-03-18T03:00Z,195,191,moderate
2022-03-18T03:30Z,200,191,moderate
2022-03-18T04:00Z,202,199,moderate
2022-03-18T04:30Z,202,205,moderate
2022-03-18T05:00Z,203,207,moderate
2022-03-18T05:30Z,206,205,moderate
2022-03-18T06:00Z,213,211,high
2022-03-18T06:30Z,222,220,high
2022-03-18T07:00Z,230,218,high
2022-03-18T07:30Z,222,221,high
2022-03-18T08:00Z,210,229,high
2022-03-18T08:30Z,205,223,moderate
2022-03-18T09:00Z,200,212,moderate
2022-03-18T09:30Z,195,201,moderate
2022-03-18T10:00Z,179,197,moderate
2022-03-18T10:30Z,170,194,moderate
2022-03-18T11:00Z,159,178,moderate
2022-03-18T11:30Z,147,169,moderate
2022-03-18T12:00Z,151,158,moderate
2022-03-18T12:30Z,145,145,moderate
2022-03-18T13:00Z,141,145,moderate
2022-03-18T13:30Z,137,146,moderate
2022-03-18T14:00Z,136,140,moderate
2022-03-18T14:30Z,134,137,moderate
2022-03-18T15:00Z,137,141,moderate
2022-03-18T15:30Z,152,141,moderate
2022-03-18T16:00Z,161,144,moderate
2022-03-18T16:30Z,167,163,moderate
2022-03-18T17:00Z,180,175,moderate
2022-03-18T17:30Z,191,177,moderate
2022-03-18T18:00Z,196,179,moderate
2022-03-18T18:30Z,194,195,moderate
2022-03-18T19:00Z,193,199,moderate
2022-03-18T19:30Z,191,198,moderate
2022-03-18T20:00Z,184,196,moderate
2022-03-18T20:30Z,174,198,moderate
2022-03-18T21:00Z,163,189,moderate
2022-03-18T21:30Z,140,176,moderate
2022-03-18T22:00Z,121,166,low
2022-03-18T22:30Z,115,140,low
2022-03-18T23:00Z,101,125,low
2022-03-18T23:30Z,84,122,low
2022-03-19T00:00Z,80,109,low
2022-03-19T00:30Z,74,111,low
2022-03-19T01:00Z,71,87,low
2022-03-19T01:30Z,69,80,low
2022-03-19T02:00Z,67,75,low
2022-03-19T02:30Z,68,73,low
2022-03-19T03:00Z,67,69,low
2022-03-19T03:30Z,65,71,low
2022-03-19T04:00Z,66,69,low
2022-03-19T04:30Z,66,74,low
2022-03-19T05:00Z,63,74,low
2022-03-19T05:30Z,64,69,low
2022-03-19T06:00Z,64,66,low
2022-03-19T06:30Z,66,69,low
2022-03-19T07:00Z,69,69,low
2022-03-19T07:30Z,72,71,low
2022-03-19T08:00Z,70,73,low
2022-03-19T08:30Z,68,75,low
2022-03-19T09:00Z,63,71,low
2022-03-19T09:30Z,58,70,low
2022-03-19T10:00Z,51,62,low
2022-03-19T10:30Z,46,61,low
2022-03-19T11:00Z,45,54,low
2022-03-19T11:30Z,44,50,very low
2022-03-19T12:00Z,41,48,very low
2022-03-19T12:30Z,40,48,very low
2022-03-19T13:00Z,39,46,very low
2022-03-19T13:30Z,39,43,very low
2022-03-19T14:00Z,40,43,very low
2022-03-19T14:30Z,41,46,very low
2022-03-19T15:00Z,45,42,low
2022-03-19T15:30Z,48,44,low
2022-03-19T16:00Z,51,48,low
2022-03-19T16:30Z,53,80,low
2022-03-19T17:00Z,67,51,low
2022-03-19T17:30Z,77,58,low
2022-03-19T18:00Z,85,70,low
2022-03-19T18:30Z,88,81,low
2022-03-19T19:00Z,94,87,low
2022-03-19T19:30Z,91,83,low
2022-03-19T20:00Z,86,95,low
2022-03-19T20:30Z,89,85,low
2022-03-19T21:00Z,86,85,low
2022-03-19T21:30Z,80,82,low
2022-03-19T22:00Z,74,81,low
2022-03-19T22:30Z,67,79,low
2022-03-19T23:00Z,60,78,low
2022-03-19T23:30Z,54,66,low
2022-03-20T00:00Z,55,57,low
2022-03-20T00:30Z,57,50,low
2022-03-20T01:00Z,60,52,low
2022-03-20T01:30Z,57,52,low
2022-03-20T02:00Z,57,52,low
2022-03-20T02:30Z,61,55,low
2022-03-20T03:00Z,62,53,low
2022-03-20T03:30Z,65,55,low
2022-03-20T04:00Z,64,61,low
2022-03-20T04:30Z,64,61,low
2022-03-20T05:00Z,69,60,low
2022-03-20T05:30Z,73,62,low
2022-03-20T06:00Z,72,67,low
2022-03-20T06:30Z,71,68,low
2022-03-20T07:00Z,77,70,low
2022-03-20T07:30Z,86,66,low
2022-03-20T08:00Z,90,71,low
2022-03-20T08:30Z,82,79,low
2022-03-20T09:00Z,79,84,low
2022-03-20T09:30Z,86,83,low
2022-03-20T10:00Z,88,69,low
2022-03-20T10:30Z,85,78,low
2022-03-20T11:00Z,80,80,low
2022-03-20T11:30Z,79,79,low
2022-03-20T12:00Z,81,74,low
2022-03-20T12:30Z,85,75,low
2022-03-20T13:00Z,88,77,low
2022-03-20T13:30Z,91,82,low
2022-03-20T14:00Z,99,89,low
2022-03-20T14:30Z,107,92,low
2022-03-20T15:00Z,119,100,low
2022-03-20T15:30Z,132,121,moderate
2022-03-20T16:00Z,153,131,moderate
2022-03-20T16:30Z,175,145,moderate
2022-03-20T17:00Z,195,171,moderate
2022-03-20T17:30Z,211,186,high
2022-03-20T18:00Z,220,202,high
2022-03-20T18:30Z,220,215,high
2022-03-20T19:00Z,223,218,high
2022-03-20T19:30Z,223,214,high
2022-03-20T20:00Z,228,217,high
2022-03-20T20:30Z,232,215,high
2022-03-20T21:00Z,234,220,high
2022-03-20T21:30Z,235,225,high
2022-03-20T22:00Z,230,236,high
2022-03-20T22:30Z,231,254,high
2022-03-20T23:00Z,224,257,high
2022-03-20T23:30Z,209,244,moderate
2022-03-21T00:00Z,206,232,moderate
2022-03-21T00:30Z,208,227,moderate
2022-03-21T01:00Z,211,209,high
2022-03-21T01:30Z,213,205,high
2022-03-21T02:00Z,216,206,high
2022-03-21T02:30Z,212,214,high
2022-03-21T03:00Z,211,214,high
2022-03-21T03:30Z,214,212,high
2022-03-21T04:00Z,215,212,high
2022-03-21T04:30Z,220,215,high
2022-03-21T05:00Z,220,215,high
2022-03-21T05:30Z,223,232,high
2022-03-21T06:00Z,234,230,high
2022-03-21T06:30Z,253,231,high
2022-03-21T07:00Z,264,233,high
2022-03-21T07:30Z,256,249,high
2022-03-21T08:00Z,257,264,high
2022-03-21T08:30Z,251,254,high
2022-03-21T09:00Z,248,252,high
2022-03-21T09:30Z,244,251,high
2022-03-21T10:00Z,240,248,high
2022-03-21T10:30Z,240,245,high
2022-03-21T11:00Z,234,241,high
2022-03-21T11:30Z,227,241,high
2022-03-21T12:00Z,227,238,high
2022-03-21T12:30Z,226,237,high
2022-03-21T13:00Z,223,231,high
2022-03-21T13:30Z,223,234,high
2022-03-21T14:00Z,231,230,high
2022-03-21T14:30Z,238,232,high
2022-03-21T15:00Z,237,238,high
2022-03-21T15:30Z,240,241,high
2022-03-21T16:00Z,247,246,high
2022-03-21T16:30Z,254,247,high
2022-03-21T17:00Z,253,254,high
2022-03-21T17:30Z,244,260,high
2022-03-21T18:00Z,246,256,high
2022-03-21T18:30Z,247,246,high
2022-03-21T19:00Z,246,250,high
2022-03-21T19:30Z,252,252,high
2022-03-21T20:00Z,256,252,high
2022-03-21T20:30Z,255,256,high
2022-03-21T21:00Z,253,253,high
2022-03-21T21:30Z,245,253,high
2022-03-21T22:00Z,234,251,high
2022-03-21T22:30Z,225,265,high
2022-03-21T23:00Z,210,246,high
2022-03-21T23:30Z,197,242,moderate
2022-03-22T00:00Z,192,239,moderate
2022-03-22T00:30Z,194,216,moderate
2022-03-22T01:00Z,204,206,moderate
2022-03-22T01:30Z,207,206,moderate
2022-03-22T02:00Z,206,200,moderate
2022-03-22T02:30Z,207,208,moderate
2022-03-22T03:00Z,207,207,moderate
2022-03-22T03:30Z,207,208,moderate
2022-03-22T04:00Z,207,209,moderate
2022-03-22T04:30Z,211,206,high
2022-03-22T05:00Z,215,210,high
2022-03-22T05:30Z,223,214,high
2022-03-22T06:00Z,236,218,high
2022-03-22T06:30Z,245,230,high
2022-03-22T07:00Z,243,231,high
2022-03-22T07:30Z,240,241,high
2022-03-22T08:00Z,239,234,high
2022-03-22T08:30Z,235,234,high
2022-03-22T09:00Z,231,231,high
2022-03-22T09:30Z,230,226,high
2022-03-22T10:00Z,220,225,high
2022-03-22T10:30Z,219,222,high
2022-03-22T11:00Z,210,219,high
2022-03-22T11:30Z,193,212,moderate
2022-03-22T12:00Z,182,199,moderate
2022-03-22T12:30Z,178,191,moderate
2022-03-22T13:00Z,175,180,moderate
2022-03-22T13:30Z,176,178,moderate
2022-03-22T14:00Z,177,184,moderate
2022-03-22T14:30Z,189,189,moderate
2022-03-22T15:00Z,204,176,moderate
2022-03-22T15:30Z,220,192,high
2022-03-22T16:00Z,240,209,high
2022-03-22T16:30Z,254,228,high
2022-03-22T17:00Z,265,247,high
2022-03-22T17:30Z,263,258,high
2022-03-22T18:00Z,262,268,high
2022-03-22T18:30Z,257,266,high
2022-03-22T19:00Z,261,263,high
2022-03-22T19:30Z,269,255,high
2022-03-22T20:00Z,270,262,high
2022-03-22T20:30Z,264,254,high
2022-03-22T21:00Z,266,265,high
2022-03-22T21:30Z,268,260,high
2022-03-22T22:00Z,254,273,high
2022-03-22T22:30Z,240,281,high
2022-03-22T23:00Z,231,270,high
2022-03-22T23:30Z,223,244,high
2022-03-23T00:00Z,219,229,high
2022-03-23T00:30Z,219,234,high
2022-03-23T01:00Z,224,221,high
2022-03-23T01:30Z,228,226,high
2022-03-23T02:00Z,230,219,high
2022-03-23T02:30Z,236,231,high
2022-03-23T03:00Z,238,230,high
2022-03-23T03:30Z,242,235,high
2022-03-23T04:00Z,245,236,high
2022-03-23T04:30Z,243,241,high
2022-03-23T05:00Z,248,242,high
2022-03-23T05:30Z,262,264,high
2022-03-23T06:00Z,270,257,high
2022-03-23T06:30Z,274,267,high
2022-03-23T07:00Z,276,268,high
2022-03-23T07:30Z,272,263,high
2022-03-23T08:00Z,265,275,high
2022-03-23T08:30Z,257,266,high
2022-03-23T09:00Z,253,261,high
2022-03-23T09:30Z,251,255,high
2022-03-23T10:00Z,246,245,high
2022-03-23T10:30Z,244,238,high
2022-03-23T11:00Z,238,233,high
2022-03-23T11:30Z,231,232,high
2022-03-23T12:00Z,228,229,high
2022-03-23T12:30Z,224,225,high
2022-03-23T13:00Z,222,226,high
2022-03-23T13:30Z,222,225,high
2022-03-23T14:00Z,222,227,high
2022-03-23T14:30Z,227,227,high
2022-03-23T15:00Z,235,227,high
2022-03-23T15:30Z,245,240,high
2022-03-23T16:00Z,257,251,high
2022-03-23T16:30Z,274,259,high
2022-03-23T17:00Z,285,271,high
2022-03-23T17:30Z,281,286,high
2022-03-23T18:00Z,281,292,high
2022-03-23T18:30Z,282,281,high
2022-03-23T19:00Z,286,286,high
2022-03-23T19:30Z,286,288,high
2022-03-23T20:00Z,292,295,high
2022-03-23T20:30Z,304,295,high
2022-03-23T21:00Z,307,295,high
2022-03-23T21:30Z,300,297,high
2022-03-23T22:00Z,295,295,high
2022-03-23T22:30Z,283,288,high
2022-03-23T23:00Z,271,282,high
2022-03-23T23:30Z,262,268,high
2022-03-24T00:00Z,254,260,high
2022-03-24T00:30Z,252,259,high
2022-03-24T01:00Z,253,247,high
2022-03-24T01:30Z,253,253,high
2022-03-24T02:00Z,251,245,high
2022-03-24T02:30Z,255,250,high
2022-03-24T03:00Z,253,245,high
2022-03-24T03:30Z,251,255,high
2022-03-24T04:00Z,250,256,high
2022-03-24T04:30Z,253,251,high
2022-03-24T05:00Z,255,248,high
2022-03-24T05:30Z,257,251,high
2022-03-24T06:00Z,264,256,high
2022-03-24T06:30Z,271,266,high
2022-03-24T07:00Z,269,262,high
2022-03-24T07:30Z,258,265,high
2022-03-24T08:00Z,258,258,high
2022-03-24T08:30Z,258,258,high
2022-03-24T09:00Z,255,253,high
2022-03-24T09:30Z,251,250,high
2022-03-24T10:00Z,247,248,high
2022-03-24T10:30Z,249,249,high
2022-03-24T11:00Z,244,244,high
2022-03-24T11:30Z,234,245,high
2022-03-24T12:00Z,231,234,high
2022-03-24T12:30Z,232,238,high
2022-03-24T13:00Z,235,231,high
2022-03-24T13:30Z,239,234,high
2022-03-24T14:00Z,241,245,high
2022-03-24T14:30Z,247,245,high
2022-03-24T15:00Z,254,246,high
2022-03-24T15:30Z,257,256,high
2022-03-24T16:00Z,269,260,high
2022-03-24T16:30Z,283,259,high
2022-03-24T17:00Z,285,268,high
2022-03-24T17:30Z,279,276,high
2022-03-24T18:00Z,287,290,high
2022-03-24T18:30Z,294,280,high
2022-03-24T19:00Z,294,284,high
2022-03-24T19:30Z,289,287,high
2022-03-24T20:00Z,298,288,high
2022-03-24T20:30Z,304,289,high
2022-03-24T21:00Z,304,294,high
2022-03-24T21:30Z,313,310,very high
2022-03-24T22:00Z,304,298,high
2022-03-24T22:30Z,287,302,high
2022-03-24T23:00Z,274,311,high
2022-03-24T23:30Z,271,299,high
2022-03-25T00:00Z,268,284,high
2022-03-25T00:30Z,265,265,high
2022-03-25T01:00Z,267,270,high
2022-03-25T01:30Z,263,235,high
2022-03-25T02:00Z,263,269,high
2022-03-25T02:30Z,261,267,high
2022-03-25T03:00Z,260,264,high
2022-03-25T03:30Z,260,265,high
2022-03-25T04:00Z,259,265,high
2022-03-25T04:30Z,263,264,high
2022-03-25T05:00Z,268,265,high
2022-03-25T05:30Z,279,270,high
2022-03-25T06:00Z,287,277,high
2022-03-25T06:30Z,274,276,high
2022-03-25T07:00Z,280,288,high
2022-03-25T07:30Z,276,266,high
2022-03-25T08:00Z,272,270,high
2022-03-25T08:30Z,267,264,high
2022-03-25T09:00Z,263,263,high
2022-03-25T09:30Z,258,258,high
2022-03-25T10:00Z,252,247,high
2022-03-25T10:30Z,251,247,high
2022-03-25T11:00Z,245,266,high
2022-03-25T11:30Z,242,254,high
2022-03-25T12:00Z,235,247,high
2022-03-25T12:30Z,235,249,high
2022-03-25T13:00Z,234,251,high
2022-03-25T13:30Z,234,247,high
2022-03-25T14:00Z,238,250,high
2022-03-25T14:30Z,238,239,high
2022-03-25T15:00Z,243,245,high
2022-03-25T15:30Z,255,249,high
2022-03-25T16:00Z,265,248,high
2022-03-25T16:30Z,277,253,high
2022-03-25T17:00Z,281,258,high
2022-03-25T17:30Z,278,271,high
2022-03-25T18:00Z,285,271,high
2022-03-25T18:30Z,284,274,high
2022-03-25T19:00Z,278,274,high
2022-03-25T19:30Z,283,276,high
2022-03-25T20:00Z,290,278,high
2022-03-25T20:30Z,295,280,high
2022-03-25T21:00Z,293,289,high
2022-03-25T21:30Z,294,306,high
2022-03-25T22:00Z,282,313,high
2022-03-25T22:30Z,274,304,high
2022-03-25T23:00Z,262,293,high
2022-03-25T23:30Z,236,283,high
2022-03-26T00:00Z,233,264,high
2022-03-26T00:30Z,231,380,high
2022-03-26T01:00Z,231,243,high
2022-03-26T01:30Z,230,240,high
2022-03-26T02:00Z,227,236,high
2022-03-26T02:30Z,225,238,high
2022-03-26T03:00Z,224,237,high
2022-03-26T03:30Z,232,232,high
2022-03-26T04:00Z,232,232,high
2022-03-26T04:30Z,236,230,high
2022-03-26T05:00Z,235,233,high
2022-03-26T05:30Z,235,238,high
2022-03-26T06:00Z,234,237,high
2022-03-26T06:30Z,229,242,high
2022-03-26T07:00Z,233,234,high
2022-03-26T07:30Z,231,227,high
2022-03-26T08:00Z,228,233,high
2022-03-26T08:30Z,225,224,high
2022-03-26T09:00Z,223,221,high
2022-03-26T09:30Z,220,215,high
2022-03-26T10:00Z,211,214,high
2022-03-26T10:30Z,199,212,moderate
2022-03-26T11:00Z,189,209,moderate
2022-03-26T11:30Z,191,191,moderate
2022-03-26T12:00Z,186,186,moderate
2022-03-26T12:30Z,183,188,moderate
2022-03-26T13:00Z,179,184,moderate
2022-03-26T13:30Z,170,184,moderate
2022-03-26T14:00Z,172,177,moderate
2022-03-26T14:30Z,175,169,moderate
2022-03-26T15:00Z,178,176,moderate
2022-03-26T15:30Z,191,184,moderate
2022-03-26T16:00Z,204,191,moderate
2022-03-26T16:30Z,227,204,high
2022-03-26T17:00Z,247,221,high
2022-03-26T17:30Z,254,232,high
2022-03-26T18:00Z,258,242,high
2022-03-26T18:30Z,,244,high
2022-03-26T19:00Z,,240,high
2022-03-26T19:30Z,,241,high
2022-03-26T20:00Z,,244,high
2022-03-26T20:30Z,,247,high
2022-03-26T21:00Z,,249,high
2022-03-26T21:30Z,,248,high
2022-03-26T22:00Z,,240,high
2022-03-26T22:30Z,,234,high
2022-03-26T23:00Z,,228,high
2022-03-26T23:30Z,214,227,high
2022-03-27T00:00Z,213,224,high
2022-03-27T00:30Z,208,226,moderate
2022-03-27T01:00Z,211,230,high
2022-03-27T01:30Z,217,232,high
2022-03-27T02:00Z,216,235,high
2022-03-27T02:30Z,213,233,high
2022-03-27T03:00Z,214,233,high
2022-03-27T03:30Z,215,233,high
2022-03-27T04:00Z,213,235,high
2022-03-27T04:30Z,215,236,high
2022-03-27T05:00Z,216,237,high
2022-03-27T05:30Z,221,236,high
2022-03-27T06:00Z,229,239,high
2022-03-27T06:30Z,247,240,high
2022-03-27T07:00Z,254,242,high
2022-03-27T07:30Z,243,241,high
2022-03-27T08:00Z,246,237,high
2022-03-27T08:30Z,243,232,high
2022-03-27T09:00Z,240,226,high
2022-03-27T09:30Z,237,222,high
2022-03-27T10:00Z,236,215,high
2022-03-27T10:30Z,235,209,high
2022-03-27T11:00Z,230,204,high
2022-03-27T11:30Z,227,201,high
2022-03-27T12:00Z,223,198,high
2022-03-27T12:30Z,222,197,high
2022-03-27T13:00Z,211,197,high
2022-03-27T13:30Z,206,197,moderate
2022-03-27T14:00Z,206,199,moderate
2022-03-27T14:30Z,207,204,moderate
2022-03-27T15:00Z,213,212,high
2022-03-27T15:30Z,228,222,high
2022-03-27T16:00Z,240,229,high
2022-03-27T16:30Z,256,232,high
2022-03-27T17:00Z,268,235,high
2022-03-27T17:30Z,280,240,high
2022-03-27T18:00Z,279,247,high
2022-03-27T18:30Z,284,253,high
2022-03-27T19:00Z,289,256,high
2022-03-27T19:30Z,289,258,high
2022-03-27T20:00Z,285,259,high
2022-03-27T20:30Z,285,262,high
2022-03-27T21:00Z,282,264,high
2022-03-27T21:30Z,275,263,high
2022-03-27T22:00Z,260,260,high
2022-03-27T22:30Z,264,258,high
2022-03-27T23:00Z,266,256,high
2022-03-27T23:30Z,267,264,high
2022-03-28T00:00Z,270,262,high
2022-03-28T00:30Z,266,268,high
2022-03-28T01:00Z,268,268,high
2022-03-28T01:30Z,264,265,high
2022-03-28T02:00Z,262,268,high
2022-03-28T02:30Z,264,264,high
2022-03-28T03:00Z,262,261,high
2022-03-28T03:30Z,270,264,high
2022-03-28T04:00Z,272,261,high
2022-03-28T04:30Z,286,266,high
2022-03-28T05:00Z,294,273,high
2022-03-28T05:30Z,303,287,high
2022-03-28T06:00Z,311,292,very high
2022-03-28T06:30Z,308,290,high
2022-03-28T07:00Z,301,297,high
2022-03-28T07:30Z,301,302,high
2022-03-28T08:00Z,302,297,high
2022-03-28T08:30Z,299,296,high
2022-03-28T09:00Z,293,291,high
2022-03-28T09:30Z,292,277,high
2022-03-28T10:00Z,283,270,high
2022-03-28T10:30Z,273,269,high
2022-03-28T11:00Z,266,269,high
2022-03-28T11:30Z,269,266,high
2022-03-28T12:00Z,267,262,high
2022-03-28T12:30Z,264,261,high
2022-03-28T13:00Z,258,260,high
2022-03-28T13:30Z,256,262,high
2022-03-28T14:00Z,264,263,high
2022-03-28T14:30Z,271,265,high
2022-03-28T15:00Z,281,271,high
2022-03-28T15:30Z,289,274,high
2022-03-28T16:00Z,294,278,high
2022-03-28T16:30Z,297,281,high
2022-03-28T17:00Z,299,301,high
2022-03-28T17:30Z,302,303,high
2022-03-28T18:00Z,306,296,high
2022-03-28T18:30Z,302,300,high
2022-03-28T19:00Z,304,304,high
2022-03-28T19:30Z,305,303,high
2022-03-28T20:00Z,304,301,high
2022-03-28T20:30Z,312,300,very high
2022-03-28T21:00Z,297,308,high
2022-03-28T21:30Z,289,314,high
2022-03-28T22:00Z,277,310,high
2022-03-28T22:30Z,270,293,high
2022-03-28T23:00Z,265,275,high
2022-03-28T23:30Z,265,270,high
2022-03-29T00:00Z,264,269,high
2022-03-29T00:30Z,261,266,high
2022-03-29T01:00Z,264,265,high
2022-03-29T01:30Z,263,266,high
2022-03-29T02:00Z,261,264,high
2022-03-29T02:30Z,263,263,high
2022-03-29T03:00Z,261,260,high
2022-03-29T03:30Z,267,266,high
2022-03-29T04:00Z,273,267,high
2022-03-29T04:30Z,288,269,high
2022-03-29T05:00Z,295,278,high
2022-03-29T05:30Z,303,293,high
2022-03-29T06:00Z,309,295,high
2022-03-29T06:30Z,309,302,high
2022-03-29T07:00Z,304,311,high
2022-03-29T07:30Z,297,311,high
2022-03-29T08:00Z,296,304,high
2022-03-29T08:30Z,286,296,high
2022-03-29T09:00Z,289,293,high
2022-03-29T09:30Z,297,282,high
2022-03-29T10:00Z,294,285,high
2022-03-29T10:30Z,297,292,high
2022-03-29T11:00Z,293,292,high
2022-03-29T11:30Z,284,294,high
2022-03-29T12:00Z,284,292,high
2022-03-29T12:30Z,292,283,high
2022-03-29T13:00Z,293,280,high
2022-03-29T13:30Z,293,287,high
2022-03-29T14:00Z,296,287,high
2022-03-29T14:30Z,294,290,high
2022-03-29T15:00Z,293,291,high
2022-03-29T15:30Z,290,291,high
2022-03-29T16:00Z,291,290,high
2022-03-29T16:30Z,287,288,high
2022-03-29T17:00Z,285,289,high
2022-03-29T17:30Z,286,282,high
2022-03-29T18:00Z,287,284,high
2022-03-29T18:30Z,294,285,high
2022-03-29T19:00Z,295,283,high
2022-03-29T19:30Z,292,286,high
2022-03-29T20:00Z,299,296,high
2022-03-29T20:30Z,300,296,high
2022-03-29T21:00Z,283,307,high
2022-03-29T21:30Z,266,291,high
2022-03-29T22:00Z,256,275,high
2022-03-29T22:30Z,236,264,high
2022-03-29T23:00Z,229,254,high
2022-03-29T23:30Z,237,235,high
2022-03-30T00:00Z,236,229,high
2022-03-30T00:30Z,231,228,high
2022-03-30T01:00Z,231,235,high
2022-03-30T01:30Z,223,227,high
2022-03-30T02:00Z,218,221,high
2022-03-30T02:30Z,224,215,high
2022-03-30T03:00Z,219,215,high
2022-03-30T03:30Z,217,221,high
2022-03-30T04:00Z,218,216,high
2022-03-30T04:30Z,226,213,high
2022-03-30T05:00Z,231,226,high
2022-03-30T05:30Z,246,236,high
2022-03-30T06:00Z,257,248,high
2022-03-30T06:30Z,263,224,high
2022-03-30T07:00Z,266,252,high
2022-03-30T07:30Z,265,254,high
2022-03-30T08:00Z,261,260,high
2022-03-30T08:30Z,255,258,high
2022-03-30T09:00Z,254,258,high
2022-03-30T09:30Z,247,246,high
